id,y
399,53.9200
400,71.1200
401,61.3200
402,65.5200
403,76.3100
404,79.3900
405,67.0500
406,71.9400
407,64.6200
408,56.2400
409,59.5700
410,75.2500
411,55.1800
412,63.4700
413,75.8900
414,72.7300
415,55.7500
416,61.9400
417,54.4200
418,60.0900
419,71.3800
420,64.5300
421,62.8200
422,78.8400
423,61.8700
424,80.1400
425,54.5400
426,75.3200
427,66.3000
428,74.8300
429,74.6700
430,73.4300
431,67.5900
432,67.2000
433,79.4400
434,70.4400
435,61.7900
436,57.0300
437,59.9200
438,84.1900
439,57.0400
440,74.2700
441,74.0100
442,70.7500
443,67.6800
444,75.4700
445,60.5000
446,74.8300
447,58.2300
448,74.2000
449,62.0000
450,74.6600
451,75.4500
452,65.5800
453,57.7300
454,73.7200
455,73.3500
456,62.8700
457,58.6200
458,67.8400
459,56.6700
460,67.3300
461,53.5400
462,52.7200
463,76.5100
464,62.6500
465,72.2400
466,75.6700
467,74.2800
468,69.1500
469,66.9400
470,67.8300
471,59.7200
472,78.3400
473,68.0200
474,64.3700
475,62.9200
476,60.3300
477,75.2000
478,64.2500
479,77.9600
480,61.0000
481,52.7600
482,59.5200
483,69.0900
484,52.0100
485,84.6200
486,57.0200
487,63.7400
488,80.7500
489,55.8900
490,76.3100
491,73.3000
492,54.2900
493,75.0700
494,68.8700
495,74.6300
496,58.4900
497,79.6800
498,58.4100
499,79.3500
500,58.8100
501,56.7700
502,83.3900
503,61.8200
504,77.2400
505,78.1900
506,67.7800
507,55.2700
508,64.5600
509,72.0900
510,81.6700
511,76.3000
512,75.7500
513,64.3900
514,72.9500
515,72.4900
516,83.1100
517,68.2000
518,63.0700
519,70.3600
520,81.0200
521,67.1700
522,69.4200
523,71.3600
524,79.5900
525,52.3800
526,75.2800
527,81.9800
528,64.7400
529,63.7400
530,83.2100
531,65.8100
532,59.2900
533,64.3500
534,66.0900
535,53.4100
536,82.4800
537,63.9600
538,72.6800
539,81.6600
540,64.8500
541,65.4400
542,64.3700
543,73.5300
544,80.3300
545,76.3000
546,71.2300
547,74.0500
548,80.2600
549,73.6900
550,68.9500
551,58.7700
552,71.6600
553,74.3900
554,57.3600
555,79.8400
556,78.5900
557,61.5600
558,83.2000
559,71.3100
560,69.2000
561,76.0700
562,76.4000
563,77.8900
564,65.5700
565,67.9600
566,71.5700
567,58.0100
568,75.1300
569,74.1400
570,84.6400
571,54.5100
572,76.7900
573,78.4000
574,64.4500
575,69.5900
576,80.3700
577,57.1100
578,84.8800
579,85.4300
580,76.1200
581,80.4900
582,54.5100
583,51.5500
584,53.3000
585,78.0300
586,59.2600
587,75.0500
588,77.0800
589,65.5700
590,64.3300
591,69.3200
592,58.2000
593,78.0500
594,72.9300
595,83.6800
596,76.3300
597,81.8100
598,56.7200
599,54.5500
600,74.7700
601,62.4100
602,57.4500
603,81.0300
604,58.6700
605,67.1600
606,60.8600
607,70.0200
608,61.3400
609,77.2300
610,75.3800
611,64.6000
612,81.5100
613,52.3000
614,67.2600
615,75.1300
616,82.1500
617,56.7000
618,69.1200
619,83.9400
620,78.1200
621,80.7200
622,58.4400
623,70.0100
624,80.3200
625,78.4100
626,78.4800
627,85.5300
628,55.0200
629,51.8900
630,81.0800
631,66.9000
632,80.2100
633,57.6000
634,59.6800
635,73.5000
636,72.1400
637,82.6400
638,80.1300
639,71.8700
640,61.9100
641,81.2000
642,79.0100
643,70.8700
644,73.6400
645,63.7000
646,68.0600
647,67.0000
648,71.8300
649,73.8500
650,73.8000
651,72.5100
652,63.9500
653,70.3900
654,75.5100
655,64.0800
656,72.7700
657,63.3400
658,52.6100
659,72.2400
660,74.6900
661,54.5800
662,76.0100
663,72.9900
664,73.5200
665,55.0700
666,65.2000
667,80.3700
668,61.5700
669,70.7600
670,70.7900
671,76.5800
672,57.7800
673,56.5900
674,66.5200
675,63.1000
676,73.8400
677,69.9800
678,74.9700
679,85.4500
680,70.8300
681,80.2800
682,75.2200
683,72.8800
684,70.7000
685,64.3600
686,74.5300
687,70.3300
688,78.7200
689,66.5500
690,81.4800
691,72.8500
692,63.6800
693,77.5300
694,61.5100
695,73.3600
696,76.6300
697,68.3900
698,72.0300
699,69.2000
700,54.8300
701,75.6300
702,69.3900
703,60.2400
704,85.7300
705,57.6400
706,74.1200
707,64.2500
708,70.8900
709,74.3400
710,73.6700
711,81.3200
712,67.6800
713,62.5400
714,83.7100
715,85.5000
716,69.7700
717,76.8900
718,59.0500
719,68.7600
720,67.0800
721,74.5700
722,73.8300
723,53.7000
724,55.9300
725,69.6600
726,73.5000
727,72.5300
728,78.9600
729,73.7100
730,58.9300
731,72.7500
732,72.9100
733,83.7300
734,60.2700
735,59.6600
736,72.4700
737,63.2300
738,65.5100
739,64.2700
740,74.5900
741,72.3800
742,66.4300
743,74.1800
744,68.0000
745,75.1100
746,73.6400
747,75.5000
748,59.6100
749,70.6800
750,67.3600
751,49.2400
752,65.1700
753,65.5900
754,71.6200
755,64.4900
756,59.3500
757,65.8700
758,62.6800
759,72.4900
760,74.8300
761,53.2300
762,75.4400
763,63.3600
764,75.5800
765,75.0600
766,67.9400
767,68.6900
768,52.5700
769,78.1700
770,81.1200
771,63.0900
772,70.1900
773,76.5700
774,72.5200
775,62.3300
